17938,1643
25549,8941
40110,9696
28428,3991
809,20700
48303,21870
32297,14355
53973,16611
37417,14076
8804,2314
8102,43463
7349,17958
45134,50068
9690,52903
12989,48632
41975,5336
14946,29044
51087,2631
44705,13227
20861,7841
35591,9326
44640,5375
395,50484
36059,4925
44564,963
17604,35571
12900,21458
34608,7087
15339,45461
43267,2697
7605,15186
25873,40375
7978,43669
27861,28022
12024,46960
31497,10749
15441,8144
1360,25271
18807,17475
12168,18351
26433,46254
10854,17531
20808,25074
19385,4658
29973,48634
23780,3267
51877,13246
51877,41809
51877,51678
37748,32199
37748,8627
9880,31461
44790,7951
21067,45475
46804,29321
11571,46804
3006,23237
12657,14246
7771,18990
11936,804
7904,17450
10251,13396
1821,50697
51079,29224
17903,3419
15414,3769
52898,48414
1484,10324,18959
48138,4202
9908,37804
17747,10076
23761,29732
9227,8265
19485,7485
11063,22723
26520,49986
44012,12619
51756,25882
26242,50996
9359,25638
9359,42700
45077,14685
21484,9226
35508,9478
21275,51174
20682,6135
7780,19232
27277,3516
42563,544
51675,5818
28256,16794
19317,35882
44008,14734
17011,29121
44018,50581
28994,10835
48089,52657
33882,41594
33882,15822
27348,14555
24187,18801
11187,47796
30737,9113
19983,12144
31525,32456
22764,14806
30989,5038
5280,29059
20812,38824
14274,43104
34372,13949
38881,37132
38881,22153
30476,15233
40626,3273
6197,8954
4193,39640
11460,51167
19978,22346
5018,26647
32967,5729
50125,24163
43329,31379
22629,47419
12772,26191
34383,20236
10935,48478
15694,29398
3932,17114
18813,50703
39245,37610
21662,39126
23642,30701
53499,10409
14266,18185
17758,13695
14192,22067
37272,2243
45133,28934
38505,53449
44551,27180
27440,13249
6818,40433
40699,14538
12733,9057
3615,28465
25961,6581
13451,28491
2433,53322
53322,17329
16113,9991
22672,44495
17194,50328
38660,7474
20754,21816
9195,29280
11079,36878
52553,29458
1239,14101
19333,3478
8772,36774
48545,53769
36599,34926
6935,26114
5774,28126
43441,3399
42470,3399
44366,40645
41717,8342
48558,21543
29317,23898
16467,29011
27698,24320
39016,11832
47733,14190
21810,25137
2199,16508
33869,22766
14341,20804
1877,21739
36279,47064
36279,23867
1559,21289
2695,6300
34042,4694
7371,28135
16680,24828
40597,5092
581,54396
21537,21116
39265,9682
24577,4953
6668,12846
3822,24978
50737,10396
24920,48824
27772,51365
23028,38311
43107,6565
10739,23136
33620,7683
19341,22050
939,50600
10547,4669
4245,30364
20757,7413
8211,37660
8303,39298
22295,6640
28169,15509
45613,10022
1094,18461
3576,18461
48571,10418,50230,18461
27835,18461
1605,32113
27699,1110
48250,53553
18181,48134
18648,48134
31618,4468
21297,13097
53826,33076
38730,31892
4526,10979
44789,35818
26621,29689
44544,21346
31282,12566
31860,5003
28054,18232
20514,35609
34449,22449
37397,44688
35374,13897
22166,44747
23793,22074
14078,34121
49899,2157
6602,28617
31463,53407
31299,41024
29734,2955
24943,9528
20425,9528
53372,20293
36679,15322
1266,28216
51999,14094
13603,33888
4237,6768
45490,19942
538,25091
23421,15481
29891,15481
52405,25299
10682,3435
21087,4720
3184,22709
26677,10833
8296,45797
13987,39
21250,42806
21773,15791
44297,33267
7515,42182
14509,26795
30141,3738
14182,37111
37111,14234
29637,37111
41703,12963
24587,23424
24620,54151
38274,49673
8589,16071
43355,28885
14578,20631
54123,29444
18676,23707
37967,19989
53892,8646
17730,28099
24975,6849
37844,45165
7330,31762
6689,8086
3432,47878
39797,45939
3407,52988,53621
19636,10225
11803,9695
48247,28684
20516,773
35437,38247
15427,30580
38382,3324
36612,14803
11328,36358
7251,18280
10698,44545
39742,3894
33280,29635
2761,47939
5912,39568
41123,7613
5638,26744
45489,24288
12264,33471
52980,26889
19464,8177
8640,1312
20842,5176
15605,46528
15605,15864
30843,52972
34110,26025
52613,26537
14422,10728
18140,29239
7194,24705
36302,4570
44897,12067
28468,7758
33692,22381
2720,47379
19433,50614
26917,31029
25959,21393
18872,16784
15995,16784
38610,30846
50458,9437
40215,30850
3810,46626
17172,32327
48079,10031
5137,4691
3376,13349
44078,17809
27878,1508
45417,25768
10792,46608
16852,51643
32365,27938
27938,21556
46362,16757
905,37091
41345,38999
15880,30815
25743,9451
33388,3513
14568,28351
17318,33424
24321,25899
18297,48249
37164,7401
48114,23299
15011,1426
1387,53190
15475,4981
60,30731
45469,21688
523,18722
4084,44529
2356,53223
26701,38192
12201,34927
3914,20827
10288,45078
19854,46558
45503,39775
29816,43119
53950,23096
15062,51733
7185,38676
38459,3710
7923,35221
41449,30784
13725,28620
38718,21699
45985,3846
53935,42334
7599,43374
51461,1659
3898,31031
46110,3571
10182,275
28009,4847
1154,48286
5631,43925
39719,11873
22943,40863
20852,29727
20852,25878
45050,18385
23323,18454
47081,42008
33934,29272
10220,53926
25484,42845
18339,7272
6805,35016
49241,25886
12580,20118
30791,676
27889,29725
7159,47823
34066,8988
35204,14454
14520,45171
37365,43009
49531,50626
37365,49531
30990,13796
48162,15204
43174,28327
45583,45738
40101,47881
9184,21403
29009,38893
49550,38722
53442,31944
41755,32987
43489,2888
43489,31518
2816,8726
25982,19084
18177,21692
39295,43777
48016,17170
12372,29180
38227,32678
41167,38305
48386,5854
20608,5854
14017,47917
33338,25210
29940,11215
14210,37628
49221,36036
47198,24192
14603,26256
4000,31490
39599,27426
50225,19640
52469,27034
45305,24958
8594,49749
48296,51404
5885,36603
19849,18213
38129,34916
28416,7062
46593,35625
17808,15991
11104,53906
33161,46868
25874,41334
31370,45646
26000,46753
25525,39098
4095,31540
48344,42580
47664,49253
12448,21808
27397,11256
54299,12514
26567,30656
45183,12453
1990,41517
49421,32245
9261,25897
22752,52791
52791,39730
33632,46285
25119,42049
35551,3847
31034,15109
28744,23060
24666,42203
24907,49225
17399,45158
4639,34011
19773,45538
36695,43563
11237,23895
3183,29426
34399,3639
6470,9977
34866,28743
51185,40198
51185,49670
36924,48014
37931,29668
25773,25578
26199,48419
36477,50505
29859,30663
7067,41763
25332,50066
6857,692
16131,25354
21257,50381
36529,37108
48369,41113
12862,19929
37838,29353
37838,20232
32886,20232
32682,1487
9179,27897
47350,34678
7088,29524
30769,24598
12930,31817
29390,31594
13219,9887
6706,45234
8698,48088
36939,22258
36939,3499
43164,41668
13851,41767
15578,11342
29687,16454
46041,47853
37885,38011
46670,23728
7274,44029
48490,31880
44503,53735
39186,31114
51490,39186
5463,22082
49139,11634
6214,45450
42115,46327
49797,36221
2044,41465
39445,41465
3550,42377
35752,17012
39180,20591
39458,21900
22507,37709
20769,46705
26129,26656
53056,42626
20068,33647
44949,4987
8281,44949
46203,21001
26126,17163
37680,52186
4865,35962
48028,30978
40202,8539
29424,46146
7307,15085
11567,45665
41020,691
46506,31682
41551,17445
42435,31902
41551,34505
38607,52843
31017,30457
36670,10734
31584,42759
43846,45882
8506,42740
15399,1713
31832,7738
31832,19091
52672,51501
25759,28374
15009,38445
40345,52714
53384,17914
50349,48759
52299,2371
44940,38965
38387,31844
25949,37322
27501,37322
8460,29871
13592,31426
30123,43537
31026,40185
18989,47574
46102,37344
49878,32116
40242,40687
20452,48809
45194,2532
15477,26597
27963,9257
35568,49874
3641,40306
29152,6696
5090,10053
53811,14086
53666,10377
19423,10377
17377,5355
27613,37605
27613,21596
46943,42122
54187,19300
54305,35140
20040,33393
54220,39427
18637,41984
45965,27422
41786,41593
30139,41901
45268,734
3736,40419
34690,41649
34690,45423
44817,23095
23481,18203
53668,32640
29310,6054
18937,35582
29629,28721
25501,51937
39912,24528
10516,24528
39638,52940
37395,39193
34039,21174
43673,21174
40710,2607
53121,42928
11971,53619
51728,53619
24630,47253
364,28883
35228,20194
31138,21053
32903,19277
33876,23291
26776,23288
37626,2552
23388,37626
44107,44425
24556,15342
17090,36493
33880,45025
53031,26426
35247,33330
16034,40335
39541,35921
49552,53218
10334,5335
33683,10334
1299,50145
49160,11230
36295,45252
42371,9516
15979,50007
828,49950
36673,41447
24944,37196
22980,52356
12527,46368
12527,43273
21637,53815
54208,44337
4279,4117
839,9167
3696,50538
44611,32336
44611,44063
40447,44063
180,37329
23069,22084
29488,31706
54275,18479
46684,53598
25511,50883
44663,33541
38387,54292
37965,42623
44791,40152
42050,44791
28223,35307
40763,30
40763,15430
35810,1127
40347,44680
40249,26780
48679,40586
12923,52411
39046,19382
41783,38546
48071,42425
52997,52961
41702,13866
54336,20593
36879,28311
50083,37082
578,38859
19848,16691
35477,10599
18437,35049
51717,48188
39244,43783
51897,45332
31004,38055
16240,45238
46504,53929
43903,11290
49011,31814
49011,32526
36094,49011
43697,28368
39506,51581
24793,30939
924,16857
11765,16857
40460,36142
27227,16407
27227,53402
44369,15307
51515,12888
1433,47572
18563,41330
50461,47889
24434,19720
1749,50678
11710,45486
34883,51522
49955,7390
27965,34719
50638,35579
53672,4512
27814,30206
36320,13979
53963,19437
40089,38199
17840,53809
34968,54435
49764,47012
7303,7974
45735,13413
20692,54424
37347,50273
295,5386
12855,45119
50352,48729
28221,7051
28221,52890
23325,53544
37296,35459
22885,35785
44155,7163
10263,32930
47022,19312
30922,11625
30922,35918
38398,40827
43828,29188
50625,41650
21568,20463
40630,50608
10763,21324
52208,43575
28218,42805
53208,49520
21719,32420
11503,46471
46471,11633
16462,46471
48293,54128
38133,38530
39261,39357
53282,49762
4322,37855
44276,43068
51528,51431
7540,32569
681,39409
2608,20016
20378,1242
30707,35832
14059,38801
34908,36175
36964,33954
46109,17324
45271,6078
53354,9379
32441,28451
43546,45180
40030,47621
53310,37486
14114,53383
25261,21088
51679,48002
28371,49712
48840,51690
51902,53417
47919,48222
37939,46567
43571,24701
24779,40555
17296,42764
53145,36632
42153,48437
32581,6971
7535,30698
30698,42458
5158,32400
6872,10132
6449,39482
44409,22850
38514,27332
45176,49435
47840,49435
30151,38028
33837,50563
18920,22443
8763,35989
26293,46061
51742,35372
10587,54468
51914,23868
43960,31771
44561,52128
3245,41320
35252,21598
44961,35252
45401,42657
45401,41086
42632,40467
47824,16390
44479,36758
30844,42455
32175,22774
22994,43782
48693,41099
33010,11227
31135,33010
52460,5478
25967,33501
12617,163
13773,36523
12662,8337
8337,18777
27569,46207
18998,50469
32521,43653
43487,40416
7981,18729
33713,23555
4048,47773
36451,32342
26392,38853
28372,7698
47236,1817
11642,53937
11642,44803
24213,23162
23162,44803
29281,34532
49398,23968
53627,44247
36297,47783
49913,38218
49722,50297
9996,43354
44657,3506
31394,46174
14174,41908
41724,41417
26127,29074
20970,34854
30429,43039
31804,24441
49264,17809
52499,15597
44405,18046
20840,42252
24760,35156
33004,31207
30096,25817
9918,51155
24972,51155
44739,13759
30805,12492
6027,31997
40282,39039
30348,53425
35097,53214
31536,47525
37377,45128
37621,42382
33729,42382
49003,42382
11931,41333
25307,36073
23665,32941
17946,53493
18052,33357
2265,23124
51766,38998
19850,41265
25597,50513
52125,49069
23594,24357
34110,34837
18624,50650
36143,11815
8868,13763
8868,38568
32172,24003
2991,26638
2991,26992
33053,34782
52100,19294
25880,9005
7646,11717
34894,38470
2921,35287
42994,46540
50754,13811
1058,38735
42940,37781
34044,4701
43482,34335
24243,30689
7851,17750
2811,11883
37143,53670
36547,12618
20640,41537
13671,44572
42097,38257
34907,43954
29190,50859
26763,16615
20785,13925
38732,36388
27853,38434
48579,31798
37456,37148
32611,37559
27076,40968
52221,46044
46574,45785
40158,28687
32926,39425
49024,53892
26238,35941
37967,36349
28570,46046
11416,52357
27129,30564
30424,36198
20421,31966
29757,26349
5283,30848
20599,32978
32723,29446
44754,27056
52908,29604
51199,34560
13484,36795
6488,30838
15651,30119
36429,46482
46239,1281
30397,28828
53455,10385
31331,28779
54465,40356
8795,18946
15253,36880
9582,40294
33885,31992
32274,41944
25091,51659
32832,25091
38766,30972
10548,27664
33805,20534
46578,3665
15389,52533
17339,32959
35110,47485
51999,45574
46571,51999
38747,28889
33938,30116
48282,36982
10669,16982
16982,42014
8882,2827
48196,50280
10630,23439
41156,34993
36081,18858
26079,53793
42135,14133
23019,43793
19413,32422
32422,5144
14712,28736
53840,40299
46230,24509
35044,2083
28626,24410
40805,19714
31064,27796
25915,53364
51768,28695
16137,37538
50087,16137
52016,27770
52871,52562
32118,43391
36157,34111
2717,43574
35350,24084
31884,32511
36428,13878
38702,28299
23614,36608
25883,29369
40885,38339
15421,38339
19435,54050
20986,21163
41054,21163
27340,32915
50226,27699
44737,22743
23624,19948
47860,48630
18697,43067
34845,45320
19026,44243
20470,30875
22801,21377
47197,22801
52582,40878
47888,25729
24635,43681
44218,28823
1947,7534
50999,24538
36445,35359
21383,51844
51133,52936
28147,19162
23140,17579
44461,40234
40140,33705
25187,26195
41460,10555
20410,51519
32541,42043
34622,35994
20796,26434
49058,17693
46392,14665
41974,22025
41187,50940
21205,32418
33990,51802
38602,9624
50185,33025
24692,42247
39336,51204
23214,17661
25889,24602
44637,37786
25175,17460
51921,25175
42652,53821
26788,49794
38947,41778
44865,25960
46819,21925
48787,25319
46610,17538
46610,41496
25594,33269
47537,17521
16273,27246
35608,28415,14761
46891,27435
54260,52323
44700,43158
42997,24367
44872,49888
26785,33648
24633,45546
49172,25859
29147,25919
41564,12246
9438,12703
31535,26376
50439,51205
43972,30032
30145,13495
17208,16671
16671,16642
54179,19015
20372,54179
13183,17302
44019,41451
25167,48699
34032,21277
54051,49497
19251,49497
39135,35867
46257,53022
46863,52873
37042,50632
53979,27840
28536,5544
40108,50312
28688,36017
19346,33789
41154,31986
34982,38103
11974,48555
44509,28233
28233,34452
24687,25961
44633,26581
44633,23692
8567,52815
33529,33782
44522,22697
19185,29996
41566,14289
24105,28074
30542,12149
48467,27440
13200,48800
41150,4849
16290,34183
35929,35767
52507,39335
44875,31041
12868,12434
45729,23238
20624,13695
41199,36963
15422,34549
15033,33012
47438,30751
43734,36161
28050,28120
22973,9889
52781,44157
31344,47503
46161,36285
10909,27071
36495,33678
36891,39065
19098,26541
7106,31439
26463,24977
25423,24977
22126,26208
24885,31069
34441,47078
46396,53312
46005,50703
10596,26032
54516,2671
17227,34899
45795,39061
44066,27270
50617,24194
50617,13956
12879,7803
34529,42355
27924,11968
32311,19131
27068,892
33767,34964
21849,11559
47652,18265
47319,31502
47546,16009
33394,29585
35633,22497
41507,6101
31410,27365
31410,31827
19860,50093
27583,48628
27583,20104
30819,18791
35819,22444
23408,12909
13481,50270
45666,38548
15187,24053
51330,14499
27190,30863
26225,47105
16473,26475
32852,54311
50724,24234,21455
27434,29163
50436,26540
32614,22309
37771,42225
37771,22657
24670,17578
50464,45999
21977,45261
19197,24413
4078,5062
26027,26267
24969,49261
53998,22403
29020,36705
12776,21196
14096,18058
24106,50980
48872,36827
27477,30853
41598,43448
41598,50427
53015,41152
22957,33696
38277,50211
662,52906
15950,46067
25021,48807
36918,42756
49620,34767
45048,14077
14555,48352
32440,23375
40566,35576
52721,36226
39416,52120
54436,43093
38632,16724
36013,16724
11267,27039
31253,27769
50372,22911
12573,30075
28851,25229
8623,28322
5889,34367
54028,42563
41403,10701
17363,30148
34798,17173
54569,21614
20058,21614
45351,17634
39762,50667
26636,16051
38532,48211
31791,21509
47469,49740
39920,28205
15166,12943
5848,25561
16744,31500
44076,38447
9813,13852
21851,29034
40351,36241
38848,15529
39224,46644
35022,21343
19398,51741
49856,23794
10318,39615
45259,22532
12214,37675
45392,3989
17485,52922
18514,31104,51109
2851,22414
39732,28011
40151,15780
15438,51258
44368,21004
31910,46233
15177,23795
48358,51486
33553,22985
28590,22985
21955,51221
41262,16544
34401,8210
35737,41903
48189,44465
28171,48034
6131,17827
20074,6131
43087,45290
5223,35859
44941,41773
10002,26471
11258,45191
36187,36901
8410,4602
16612,45465
21680,51830
21680,20869
21482,18498
49784,25789
39516,16497
14560,11249
16326,28276
29632,13697
42286,18042
16460,33106
51223,47683
20966,48135
9967,37498
50786,20648
46986,13338
16801,35708
22045,32947
2482,9116
50293,28290
51348,32955
30771,22935
18501,22935
33176,7379
42321,51587
34776,48311
45630,13564
20981,12562
28419,26444
45935,22748
23615,54222
49908,22320
10281,25009
34494,25242
21800,49627
12168,40889
17649,18505
31531,44106
24878,4708
29241,6619
12724,46280
44373,24335
30930,13786
39583,31351
18372,46793
39150,36088
15673,28232
50316,41780
43267,36488
9180,40435
45461,40435
49964,26767
49964,33410
34595,22626
14814,12523
17440,46847
43017,49737
19479,52135
36830,35065
19274,36830
19450,42262
29562,41560
29562,15877
32641,53498
52441,34573
14946,52441
48632,10346
44670,17566
20898,29821
25346,37537
21016,24255
20190,32169
19996,23038
25116,10489
47473,17602
20117,52476
45182,41362
41983,34942
46098,19797
19291,50048
37598,21367
14932,11618
29286,2982
24597,43397
8920,54454
27262,39333
29773,41161
11945,6753
17148,53070
25599,29540
51102,8562
26933,50255
39553,30800
12207,32986
26899,21832
28604,52763
26675,2799
21621,37669
20895,4791
35748,16085
13421,18335
13776,35720
26582,35542
46439,14516
11845,22777
21848,50342
48990,45045
48990,40702
43180,31498
21347,11502
49924,15537
13001,38051
13001,46756
14961,21857
32916,12885
30532,50601
23626,17067
44064,37334
27443,44375
48111,30696
46477,40833
51448,5801
21724,27192
27192,37531
13245,38442
40882,41091
22718,39647
22573,54395
36707,20529
32496,18294
24404,14974
53475,150
40174,20390
16489,15916
37757,21164
11438,32271
7059,49179
44716,40387
28867,44716
1435,54001
47210,15385
43084,38468
16960,4877
10514,25386
31304,8857
5217,13109
18604,14212
17354,47147
47147,51909
50368,40106
46199,10313
52731,47580
2313,19278
21222,42149
54180,44697
18015,46732
18015,23190
38074,44357
24897,18817
13636,46377
44797,50030
46379,1359
40232,46379
16374,45162
16374,22450
42210,12133
11251,29314
24677,22679
52422,31211
31769,29294
25568,4578
296,43117
894,41817
18981,28326
36928,26714
36080,8739
37603,13586
28974,11870
24875,16404
24875,52727
11108,52795
21302,41148
14302,31471
29981,37087
1627,32731
53046,49118
23292,14016
11189,25921
18165,39616
16070,30301
11987,40201
16693,44457
27636,30779
50921,37834
12421,24470
12340,17497
46628,7133
54078,53802
53802,12903
47457,42030
53859,51662
33056,29623
33818,4812
23394,13309
39063,12027
30175,14107
53234,20621
12747,38912
21070,643
5778,32592
48119,2046
25121,44481
2650,34402
49529,6479
32644,7516
37194,25942
12476,31509
43250,31509
5299,33265
14642,19724
29559,51018
19667,48326
45179,36847
15632,22767
18907,8828
16406,13629
13629,33086
25523,13629
16435,21560
15006,42145
8787,11025
44110,26179
16270,32388
52538,51484
38399,28055
25131,35333
16302,36169
50823,51963
13368,11772
3590,26364
21565,36009
36160,5216
16966,24309
45001,22700
18788,22700
19240,51450
43870,17166
34696,37367
40908,9252
8710,4864
11597,21542
13467,26023
7955,28348
38208,14596
42311,14405
20141,48755
2574,21370
11336,39064
6492,33029
47865,2372
2786,9494
15061,41291
35100,40657
31554,42427
24487,33246
37923,50198
34794,40707
26044,17253
41675,31337
43556,12300
38448,28131
46791,17559
33129,11435
50379,30326
16186,32683
24465,21219
15569,32602
10999,53674
7760,29403
35891,2589
44471,30884
10712,28445
44971,11047
48887,31707
11081,13570
8790,29938
27144,10942
44918,31842
2448,47425
39498,51444
34984,11017
50988,49405
32598,17833
4287,41672
50378,15172
49164,50378
34190,23438
27817,51060
18522,50610
41881,23261
41881,45342
454,40066
47104,40200
46416,24000
32103,11546
17042,14630
17042,28601
13748,46945
46945,26639
10810,42412
53424,31492
39162,38816
48347,38637
43496,49679
54326,8995
33950,9928
24449,39648
18656,27513
30089,23364
6778,22904
41710,5054
14837,33381
13382,18949
13339,26756
13339,33508
34197,33508
16845,39976
29953,40286
10486,40286
10885,32480
54476,10855
7299,39965
6284,1483
15847,46978
29529,17932
39513,39692
10741,5050
40573,34878
27804,24864
30067,3088
13693,44912
41181,19394
7664,23967
38116,23967
30164,52880
48939,47804
9618,42139
17317,7389
13202,10149
17926,32267
10559,31881
51052,27490
54382,27972
46772,40169
42865,37529
31369,29549
48816,14745
35790,22090
31380,23916
50784,21618
1342,11055
28342,13968
15227,5787
22128,46953
37820,23563
29976,12250
20762,5724
20762,24015
45263,31846
26379,38207
33864,24437
30971,24437
29502,22674
20618,22811
22811,35563
37179,35351
15349,5814
19389,28112
19389,52991
27062,16661
36565,47414
38197,43309
54056,14180
45157,43163
15672,11232
34294,16157
41574,4913
29983,15801
15801,39874
37302,9855
47228,19891
25056,43178
46084,16594
35981,15573
14068,49824
18583,11864
22995,39832
3999,553
37432,3796
29842,25488
18564,52182
10622,15043
12213,47097
28560,47369
12225,25360
53799,51988
42349,21804
3630,5037
1706,38670
28258,7410
35178,11995
37948,24086
37948,53684
21865,21595
12467,21595
6587,31873
16839,5348
31261,5348
44342,30038
31569,45777
2815,39624
22651,7564
35335,51562
9854,31332
11887,13304
43233,21176
51392,10924
50448,5132
76,11737
36483,10133
26213,7093
31105,53936
7306,18705
14623,49454
28341,43740
21273,34619
19822,28621
22810,28284
47960,7374
40929,18389
40929,19309
31195,4614
33803,15621
45022,15621
53352,14281
46522,32715
40321,32715
9944,37037
10645,15334
10472,21046
41043,21301
11651,51851
35903,41433
9806,41433
30639,22926
51734,24637
8257,31166
46165,28308
19512,51113
30056,49457
43767,22003
46295,33563
12014,22876
14997,4059
13269,53344
324,13055
48517,27545
7457,27545
12135,8196
16705,32214
9886,49262
23973,19073
23973,32063
48761,18850
15903,29514
41418,50806
12210,21502
54271,15650
49607,15650
38148,12129
31906,34805
38767,34805
14684,41402
40388,15934
37138,28766
33977,30040
26283,32228
14706,16303
40629,15986
32519,51620
13143,10430
40770,15230
10534,16923
9098,10520
10974,42080
1639,43625
9497,11401
8173,30645
30786,7364
53471,52179
34685,53471
49861,26439
16539,2729
50732,31245
35736,54190
12004,19754
28334,859
11308,49572
4743,6571
31433,41298
41545,34212
34212,42198
52347,7586
50834,8058
22353,42943
38592,10621
43356,35732
6869,19585
34757,17777
3008,9838
3525,29837
5317,17767
5317,52996
53761,9175
32006,2267
10857,43412
14728,11969
18795,3792
37113,50518
43579,35438
6107,46348
47830,16016
26218,24988
20718,8994
44810,6802
47951,2635
26812,14412
14412,4583
49377,44382
8878,44382
12797,23236
34998,34122
38056,14639
28603,14585
11470,6012
2611,26467
28362,14852
20695,38823
35984,19700
51799,54570
5952,54570
35242,49298
16896,45142
20849,10357
6613,48308
40693,5674
23818,34706
40822,49681
4901,46241
25653,8340
12952,9747
10481,7462
1500,19590
19650,11590
28984,21551
36554,28984
7616,42789
21117,40386
12344,53228
33862,2490
23639,2490
8230,7944
3979,28237
36269,18084
46966,41604
6968,7614
30014,4828
4041,9820
50706,7130
22427,42572
27317,5470
21179,29073
3147,54309
10300,29365
32462,47080
17956,19459
33397,19459
54061,19459
16789,19566
772,44062
709,37547
1458,26989
21359,6281
10512,6448
28931,31755
48048,31755
26072,3332
24911,5580
19643,29101
13865,29008
16831,42515
31144,8021
7532,10244
22216,6611
43293,53362
27189,19411
41891,28862
16233,53872
21939,53872
50723,6884
7739,5392
49586,10347
21835,11589
9937,9763
36770,5385
8757,9258
8757,53597
47028,43387
48101,20708
26549,10359
16616,19777
42798,5806
8764,10407
29186,17236
25196,10403
12465,2163
13549,16773
45952,16773
52467,16773
36217,2419
34955,4507
22642,37458
17832,4136
7211,28795
19547,1501
34884,24334
45026,24334
27584,25426
7968,36069
47933,24171
26284,49793
20936,51575
54110,28742
3922,29663
11521,8001
19647,24133
685,49258
48751,33908
19952,39873
22908,48242
2779,40404
21379,10603
3393,53053
11295,15205
48406,23668
29107,39926
43320,9959
28530,37307
841,5125
39211,8682
33698,5605
27953,22795
26877,40173
25671,15373
4449,52185
7652,7956
36357,20751
44291,20751
38217,9468
38217,19805
10157,2844
52078,9313
43875,49804
8120,53714
3341,25735
37695,36170
5531,52065
735,1982
50171,9603
37711,26920
5520,19572
18004,23851
38411,22914
27185,37523
12866,8147
2788,25108
458,8028
21896,14064
24896,21896
46454,11348
25521,11348
53444,14911
6989,39453
42174,10536
36842,11591
31530,4758
16204,4758
53274,21646
28450,39350
52262,40318
42961,28192
7731,48468
46349,21015
14465,15082
3257,17972
10939,938
54407,4223
45723,10421
46401,5749
15192,7040
13941,14827
26353,34450
9062,13038
9062,35136
48233,12375
19808,14004
30810,6892
24847,2153
17453,2929
2929,53521,41007
23029,20633
42193,20633
42028,529
18291,41572
4884,53030
4884,50481
7142,5254
689,26093
11863,3215
40836,4369
40744,52140
50177,884
14424,4683
21402,16669
17848,31409
23342,47135
42578,44976
5016,30248
13638,34936
42083,47246
1734,15530
30655,44045
8549,4467
34755,54361
22996,22557
48449,53796
31258,17341
30599,17237
17237,48833
30184,1959
6381,8841
2268,30871
2268,22492
3988,4721
4785,27301
26507,25188
7996,8510
53016,37058
49928,12915
22136,13150
47965,10678
53231,45196
19029,41312
36593,3566
8705,36371
39433,24201
4140,34609
26809,7212
21260,1777
7380,31522
15065,37185
23881,22455
29109,4445
12361,47526
7291,9514
15948,9514
37593,10004
19118,53189
12318,52059
5633,36310
49448,34437
17782,53983
1833,6391
35462,49648
5865,8377
10073,33310
6496,45391
50775,6070
37101,4579
51778,12157
2530,22163
18556,19768
31922,8351
28098,6261
29351,8478
35380,18650
32236,35380
25475,147
43628,13042
52814,3858
1529,20048
977,1490
13737,22371
6074,25044
2685,35211
50917,39879
5203,25198
47259,23603
2557,53247
18455,53247
3050,53247
32312,47027
2453,22008
53373,4672
9021,40545
37718,24060
22563,7547
38088,18550
23600,12084
47237,15241
25446,6119
51780,2931
17226,28159
20253,7329
929,42230
47486,25274
30814,25398
33794,6467
8688,43802
2507,14462
14325,40534
13010,4732
2795,27067
2795,13287
14225,36406
8439,19028
46332,895
32141,11869
